number,position,driverId,constructorId,name,Q1,Q2,Q3,racesId,year
11,15,barrichello,williams,Williams,01:23.1,01:22.7,,11,2011
11,14,barrichello,williams,Williams,01:33.7,01:33.0,,10,2011
11,14,barrichello,williams,Williams,02:05.7,02:07.3,,12,2011
11,13,barrichello,williams,Williams,01:39.6,01:39.5,,8,2011
11,13,barrichello,williams,Williams,01:25.0,01:24.6,,13,2011
11,13,barrichello,williams,Williams,01:33.9,01:33.1,,15,2011
9,12,barrichello,williams,Williams,01:21.5,01:21.3,,12,2010
11,12,barrichello,williams,Williams,01:16.6,01:15.8,,6,2011
11,12,barrichello,williams,Williams,01:48.1,01:48.1,,14,2011
11,12,barrichello,williams,Williams,01:14.1,01:13.8,,19,2011
77,1,bottas,mercedes,Mercedes,01:04.2,01:03.8,01:03.1,9,2018
17,18,bottas,williams,Williams,01:38.2,,,2,2013
17,18,bottas,williams,Williams,01:25.3,,,12,2013
77,18,bottas,alfa,Alfa Romeo,01:15.5,,,21,2022
77,18,bottas,alfa,Alfa Romeo,01:25.9,,,22,2022
17,20,bottas,williams,Williams,02:03.4,,,11,2013
77,20,bottas,alfa,Alfa Romeo,01:47.9,,,14,2022
17,17,bottas,williams,Williams,01:37.8,,,3,2013
17,17,bottas,williams,Williams,01:23.3,,,5,2013
17,17,bottas,williams,Williams,01:32.7,,,8,2013
17,17,bottas,williams,Williams,01:31.7,,,9,2013
17,17,bottas,williams,Williams,01:39.5,,,14,2013
77,17,bottas,williams,Williams,01:45.3,,,9,2014
77,17,bottas,williams,Williams,01:18.4,,,6,2015
77,16,bottas,alfa,Alfa Romeo,01:12.0,,,15,2022
77,16,bottas,alfa,Alfa Romeo,01:56.1,,,17,2022
77,10,bottas,mercedes,Mercedes,01:23.7,01:22.1,,1,2018
77,10,bottas,mercedes,Mercedes,01:42.8,01:42.2,,13,2018
17,16,bottas,williams,Williams,01:47.3,01:40.3,,1,2013
17,16,bottas,williams,Williams,01:21.1,01:21.2,,10,2013
17,16,bottas,williams,Williams,01:46.0,01:45.4,,13,2013
17,16,bottas,williams,Williams,01:41.9,01:41.4,,17,2013
17,15,bottas,williams,Williams,01:34.4,01:34.1,,4,2013
17,15,bottas,williams,Williams,01:26.2,01:26.1,,16,2013
77,15,bottas,williams,Williams,01:59.7,02:02.8,,2,2014
77,15,bottas,alfa,Alfa Romeo,01:44.5,01:44.4,,8,2022
17,14,bottas,williams,Williams,01:24.7,01:19.1,,6,2013
17,13,bottas,williams,Williams,01:32.6,01:32.0,,15,2013
17,13,bottas,williams,Williams,01:26.8,01:28.0,,19,2013
77,13,bottas,williams,Williams,01:18.4,01:18.1,,6,2014
77,13,bottas,alfa,Alfa Romeo,01:33.0,01:33.1,,12,2022
77,12,bottas,williams,Williams,01:59.6,02:00.3,,16,2015
77,12,bottas,alfa,Alfa Romeo,01:19.3,01:19.4,,3,2022
77,12,bottas,alfa,Alfa Romeo,01:13.5,01:12.9,,7,2022
77,12,bottas,alfa,Alfa Romeo,01:41.4,01:44.2,,10,2022
77,12,bottas,alfa,Alfa Romeo,01:06.4,01:06.3,,11,2022
77,12,bottas,alfa,Alfa Romeo,01:22.3,01:22.2,,16,2022
77,12,bottas,alfa,Alfa Romeo,01:31.2,01:30.7,,18,2022
77,11,bottas,williams,Williams,01:27.1,01:26.0,,1,2016
77,11,bottas,williams,Williams,01:15.5,01:15.3,,6,2016
77,11,bottas,williams,Williams,01:46.1,01:44.7,,15,2016
77,11,bottas,williams,Williams,01:35.2,01:34.6,,16,2016
77,11,bottas,williams,Williams,01:32.4,01:32.3,,17,2016
77,11,bottas,williams,Williams,01:12.7,01:12.4,,20,2016
77,11,bottas,williams,Williams,01:41.2,01:41.1,,21,2016
77,11,bottas,alfa,Alfa Romeo,01:33.7,01:26.8,,9,2022
77,8,bottas,williams,Williams,01:47.2,01:46.6,01:46.2,14,2014
77,8,bottas,williams,Williams,01:44.7,01:44.5,01:45.2,8,2016
77,8,bottas,williams,Williams,01:07.1,01:06.9,01:10.4,9,2016
77,8,bottas,williams,Williams,01:16.0,01:15.5,01:15.5,12,2016
77,8,bottas,williams,Williams,01:48.7,01:47.9,01:47.6,13,2016
77,8,bottas,williams,Williams,01:37.5,01:37.2,01:37.1,18,2016
77,8,bottas,williams,Williams,01:20.3,01:20.0,01:19.6,19,2016
77,8,bottas,alfa,Alfa Romeo,01:29.7,01:29.4,01:29.2,2,2022
77,8,bottas,alfa,Alfa Romeo,01:20.4,01:20.2,01:30.4,4,2022
77,8,bottas,alfa,Alfa Romeo,01:18.9,01:18.4,01:18.2,13,2022
17,9,bottas,williams,Williams,01:37.8,01:37.4,01:37.8,18,2013
77,9,bottas,williams,Williams,01:40.2,01:40.7,01:53.2,2,2015
77,10,bottas,williams,Williams,01:31.6,01:43.9,01:48.1,1,2014
77,10,bottas,williams,Williams,01:42.8,01:24.5,01:22.2,11,2016
77,10,bottas,alfa,Alfa Romeo,01:36.7,01:36.3,01:36.3,19,2022
77,7,bottas,williams,Williams,01:56.5,01:56.3,01:56.3,4,2014
77,7,bottas,williams,Williams,01:46.2,01:45.9,01:45.7,13,2015
77,7,bottas,williams,Williams,01:24.3,01:24.0,01:23.5,5,2016
77,7,bottas,williams,Williams,01:14.4,01:13.8,01:13.7,7,2016
77,7,bottas,williams,Williams,01:31.9,01:31.5,01:31.6,10,2016
77,7,bottas,alfa,Alfa Romeo,01:20.4,01:20.1,01:19.6,6,2022
77,6,bottas,williams,Williams,02:09.2,02:08.5,02:08.0,12,2014
77,6,bottas,williams,Williams,01:29.6,01:27.8,01:28.1,1,2015
77,6,bottas,williams,Williams,01:11.9,01:09.6,01:09.3,8,2015
77,6,bottas,williams,Williams,01:23.6,01:23.6,01:23.2,10,2015
77,6,bottas,williams,Williams,01:25.0,01:24.3,01:24.1,12,2015
77,6,bottas,williams,Williams,01:20.8,01:20.5,01:20.4,17,2015
77,6,bottas,williams,Williams,01:42.6,01:41.9,01:41.7,19,2015
77,6,bottas,williams,Williams,01:31.7,01:30.9,01:31.2,2,2016
77,6,bottas,alfa,Alfa Romeo,01:31.9,01:31.7,01:31.6,1,2022
77,6,bottas,alfa,Alfa Romeo,01:19.5,01:18.8,01:18.4,20,2022
77,5,bottas,williams,Williams,01:38.0,01:37.8,01:37.1,3,2015
77,5,bottas,williams,Williams,01:34.2,01:33.9,01:33.4,4,2015
77,5,bottas,williams,Williams,01:37.5,01:36.8,01:36.3,3,2016
77,5,bottas,williams,Williams,01:23.3,01:22.5,01:22.4,14,2016
77,5,bottas,alfa,Alfa Romeo,01:30.8,01:29.8,01:29.5,5,2022
17,3,bottas,williams,Williams,01:23.4,01:28.4,01:25.9,7,2013
77,4,bottas,williams,Williams,01:34.9,01:34.8,01:34.2,3,2014
77,4,bottas,williams,Williams,01:28.2,01:27.6,01:26.6,5,2014
77,4,bottas,williams,Williams,01:16.8,01:15.8,01:15.6,7,2014
77,2,bottas,williams,Williams,01:10.4,01:09.1,01:08.8,8,2014
77,2,bottas,williams,Williams,01:18.2,01:17.4,01:16.8,10,2014
77,3,bottas,williams,Williams,01:25.7,01:23.8,01:23.4,11,2014
77,3,bottas,williams,Williams,01:26.0,01:24.9,01:24.7,13,2014
77,3,bottas,williams,Williams,01:34.3,01:33.4,01:33.1,15,2014
77,3,bottas,williams,Williams,01:39.1,01:39.0,01:38.9,16,2014
77,3,bottas,williams,Williams,01:38.2,01:37.5,01:36.9,17,2014
77,4,bottas,williams,Williams,01:10.8,01:10.4,01:10.3,18,2014
77,3,bottas,williams,Williams,01:42.3,01:41.4,01:41.0,19,2014
77,4,bottas,williams,Williams,01:27.3,01:26.2,01:25.7,5,2015
77,4,bottas,williams,Williams,01:16.6,01:15.5,01:15.1,7,2015
77,4,bottas,williams,Williams,01:34.2,01:33.0,01:33.1,9,2015
77,3,bottas,williams,Williams,01:49.0,01:49.0,01:48.5,11,2015
77,3,bottas,williams,Williams,01:34.3,01:33.4,01:33.0,14,2015
77,3,bottas,williams,Williams,01:38.4,01:38.2,01:37.9,15,2015
77,4,bottas,williams,Williams,01:12.9,01:12.4,01:12.1,18,2015
77,3,bottas,williams,Williams,01:37.7,01:37.1,01:36.5,4,2016
77,3,bottas,mercedes,Mercedes,01:24.5,01:23.2,01:22.5,1,2017
77,3,bottas,mercedes,Mercedes,01:33.7,01:32.6,01:31.9,2,2017
77,1,bottas,mercedes,Mercedes,01:31.0,01:29.6,01:28.8,3,2017
77,3,bottas,mercedes,Mercedes,01:34.0,01:33.3,01:33.3,4,2017
77,3,bottas,mercedes,Mercedes,01:21.0,01:20.3,01:19.4,5,2017
77,3,bottas,mercedes,Mercedes,01:13.3,01:12.9,01:12.2,6,2017
77,3,bottas,mercedes,Mercedes,01:12.7,01:12.6,01:12.2,7,2017
77,2,bottas,mercedes,Mercedes,01:43.0,01:41.5,01:41.0,8,2017
77,1,bottas,mercedes,Mercedes,01:05.8,01:04.3,01:04.3,9,2017
77,4,bottas,mercedes,Mercedes,01:39.7,01:28.7,01:27.4,10,2017
77,3,bottas,mercedes,Mercedes,01:18.1,01:17.4,01:16.5,11,2017
77,3,bottas,mercedes,Mercedes,01:44.8,01:43.2,01:43.1,12,2017
77,6,bottas,mercedes,Mercedes,01:35.7,01:35.4,01:37.8,13,2017
77,6,bottas,mercedes,Mercedes,01:43.1,01:41.4,01:40.8,14,2017
77,5,bottas,mercedes,Mercedes,01:32.3,01:30.8,01:30.8,15,2017
77,2,bottas,mercedes,Mercedes,01:29.3,01:28.5,01:27.7,16,2017
77,3,bottas,mercedes,Mercedes,01:35.3,01:33.8,01:33.6,17,2017
77,4,bottas,mercedes,Mercedes,01:17.6,01:17.2,01:17.0,18,2017
77,1,bottas,mercedes,Mercedes,01:09.5,01:08.6,01:08.3,19,2017
77,1,bottas,mercedes,Mercedes,01:37.4,01:36.8,01:36.2,20,2017
77,3,bottas,mercedes,Mercedes,01:29.3,01:28.8,01:28.1,2,2018
77,3,bottas,mercedes,Mercedes,01:32.9,01:32.1,01:31.6,3,2018
77,3,bottas,mercedes,Mercedes,01:43.4,01:42.7,01:41.8,4,2018
77,2,bottas,mercedes,Mercedes,01:17.7,01:17.1,01:16.2,5,2018
77,5,bottas,mercedes,Mercedes,01:12.4,01:12.0,01:11.4,6,2018
77,2,bottas,mercedes,Mercedes,01:11.9,01:11.5,01:10.9,7,2018
77,2,bottas,mercedes,Mercedes,01:31.8,01:31.2,01:30.1,8,2018
77,4,bottas,mercedes,Mercedes,01:27.0,01:26.4,01:26.2,10,2018
77,2,bottas,mercedes,Mercedes,01:13.0,01:12.2,01:11.4,11,2018
77,2,bottas,mercedes,Mercedes,01:17.1,01:32.1,01:35.9,12,2018
77,4,bottas,mercedes,Mercedes,01:21.4,01:20.4,01:19.7,14,2018
77,4,bottas,mercedes,Mercedes,01:39.3,01:37.3,01:36.7,15,2018
77,1,bottas,mercedes,Mercedes,01:33.0,01:32.7,01:31.4,16,2018
77,2,bottas,mercedes,Mercedes,01:29.3,01:28.0,01:28.1,17,2018
77,4,bottas,mercedes,Mercedes,01:34.5,01:33.7,01:32.6,18,2018
77,5,bottas,mercedes,Mercedes,01:15.6,01:15.9,01:15.2,19,2018
77,3,bottas,mercedes,Mercedes,01:08.5,01:07.7,01:07.4,20,2018
77,2,bottas,mercedes,Mercedes,01:36.8,01:36.4,01:35.0,21,2018
77,2,bottas,mercedes,Mercedes,01:22.4,01:21.2,01:20.6,1,2019
77,4,bottas,mercedes,Mercedes,01:29.5,01:28.8,01:28.3,2,2019
77,1,bottas,mercedes,Mercedes,01:32.7,01:31.7,01:31.5,3,2019
77,1,bottas,mercedes,Mercedes,01:42.0,01:41.5,01:40.5,4,2019
77,1,bottas,mercedes,Mercedes,01:17.0,01:15.9,01:15.4,5,2019
77,2,bottas,mercedes,Mercedes,01:11.6,01:10.7,01:10.3,6,2019
77,6,bottas,mercedes,Mercedes,01:11.2,01:11.1,01:11.1,7,2019
77,2,bottas,mercedes,Mercedes,01:30.6,01:29.4,01:28.6,8,2019
77,4,bottas,mercedes,Mercedes,01:04.1,01:03.9,01:03.5,9,2019
77,1,bottas,mercedes,Mercedes,01:25.8,01:25.7,01:25.1,10,2019
77,3,bottas,mercedes,Mercedes,01:13.1,01:12.4,01:12.1,11,2019
77,2,bottas,mercedes,Mercedes,01:16.1,01:15.7,01:14.6,12,2019
77,4,bottas,mercedes,Mercedes,01:45.1,01:44.0,01:43.4,13,2019
77,3,bottas,mercedes,Mercedes,01:20.2,01:20.0,01:19.4,14,2019
77,5,bottas,mercedes,Mercedes,01:37.3,01:37.1,01:37.1,15,2019
77,5,bottas,mercedes,Mercedes,01:33.4,01:33.3,01:32.6,16,2019
77,3,bottas,mercedes,Mercedes,01:28.9,01:27.7,01:27.3,17,2019
77,6,bottas,mercedes,Mercedes,01:17.1,01:15.9,01:15.3,18,2019
77,1,bottas,mercedes,Mercedes,01:33.8,01:33.2,01:32.0,19,2019
77,5,bottas,mercedes,Mercedes,01:08.5,01:08.2,01:07.9,20,2019
77,2,bottas,mercedes,Mercedes,01:36.2,01:35.7,01:35.0,21,2019
77,1,bottas,mercedes,Mercedes,01:04.1,01:03.0,01:02.9,1,2020
77,4,bottas,mercedes,Mercedes,01:18.8,01:18.7,01:20.7,2,2020
77,2,bottas,mercedes,Mercedes,01:15.5,01:14.5,01:13.6,3,2020
77,2,bottas,mercedes,Mercedes,01:25.8,01:25.0,01:24.6,4,2020
77,1,bottas,mercedes,Mercedes,01:26.7,01:25.8,01:25.2,5,2020
77,2,bottas,mercedes,Mercedes,01:17.2,01:16.2,01:15.6,6,2020
77,2,bottas,mercedes,Mercedes,01:42.5,01:42.1,01:41.8,7,2020
77,2,bottas,mercedes,Mercedes,01:19.8,01:19.0,01:19.0,8,2020
77,2,bottas,mercedes,Mercedes,01:15.7,01:15.3,01:15.2,9,2020
77,3,bottas,mercedes,Mercedes,01:32.7,01:32.4,01:32.0,10,2020
77,1,bottas,mercedes,Mercedes,01:26.6,01:26.0,01:25.3,11,2020
77,2,bottas,mercedes,Mercedes,01:16.9,01:16.5,01:16.8,12,2020
77,1,bottas,mercedes,Mercedes,01:14.2,01:14.6,01:13.6,13,2020
77,9,bottas,mercedes,Mercedes,02:07.0,01:53.8,01:53.3,14,2020
77,2,bottas,mercedes,Mercedes,01:28.8,01:28.1,01:27.6,15,2020
77,1,bottas,mercedes,Mercedes,00:53.9,00:53.8,00:53.4,16,2020
77,2,bottas,mercedes,Mercedes,01:35.7,01:35.5,01:35.3,17,2020
77,3,bottas,mercedes,Mercedes,01:31.2,01:30.2,01:29.6,1,2021
77,8,bottas,mercedes,Mercedes,01:14.7,01:14.9,01:14.9,2,2021
77,1,bottas,mercedes,Mercedes,01:18.7,01:18.5,01:18.3,3,2021
77,3,bottas,mercedes,Mercedes,01:18.0,01:17.1,01:16.9,4,2021
77,3,bottas,mercedes,Mercedes,01:10.9,01:10.7,01:10.6,5,2021
77,10,bottas,mercedes,Mercedes,01:42.7,01:42.1,01:42.7,6,2021
77,3,bottas,mercedes,Mercedes,01:31.7,01:30.7,01:30.4,7,2021
77,2,bottas,mercedes,Mercedes,01:04.5,01:04.4,01:04.0,8,2021
77,5,bottas,mercedes,Mercedes,01:04.6,01:04.4,01:04.0,9,2021
77,3,bottas,mercedes,Mercedes,01:27.5,01:26.8,01:26.3,10,2021
77,2,bottas,mercedes,Mercedes,01:16.6,01:16.7,01:15.7,11,2021
77,8,bottas,mercedes,Mercedes,01:59.9,01:56.3,02:02.5,12,2021
77,3,bottas,mercedes,Mercedes,01:10.2,01:09.8,01:09.2,13,2021
77,1,bottas,mercedes,Mercedes,01:20.7,01:20.0,01:19.6,14,2021
77,7,bottas,mercedes,Mercedes,01:46.4,01:45.3,01:44.7,15,2021
77,2,bottas,mercedes,Mercedes,01:25.0,01:23.6,01:23.0,16,2021
77,4,bottas,mercedes,Mercedes,01:34.6,01:34.0,01:33.5,17,2021
77,1,bottas,mercedes,Mercedes,01:16.7,01:16.9,01:15.9,18,2021
77,3,bottas,mercedes,Mercedes,01:09.0,01:08.4,01:08.5,19,2021
77,3,bottas,mercedes,Mercedes,01:22.0,01:22.0,01:21.5,20,2021
77,2,bottas,mercedes,Mercedes,01:28.1,01:28.1,01:27.6,21,2021
77,6,bottas,mercedes,Mercedes,01:23.1,01:23.2,01:23.0,22,2021
28,16,brendon_hartley,toro_rosso,Toro Rosso,01:13.2,,,6,2018
28,8,brendon_hartley,toro_rosso,Toro Rosso,01:18.4,01:32.6,01:38.1,12,2018
28,11,brendon_hartley,toro_rosso,Toro Rosso,01:30.4,01:30.1,,2,2018
28,12,brendon_hartley,toro_rosso,Toro Rosso,01:44.2,01:43.9,,13,2018
28,12,brendon_hartley,toro_rosso,Toro Rosso,01:12.6,01:12.6,,7,2018
28,14,brendon_hartley,toro_rosso,Toro Rosso,01:16.7,01:17.2,,19,2018
28,15,brendon_hartley,toro_rosso,Toro Rosso,01:34.0,01:33.8,,3,2018
28,14,brendon_hartley,toro_rosso,Toro Rosso,01:35.2,,,18,2018
28,15,brendon_hartley,toro_rosso,Toro Rosso,01:10.6,,,19,2017
28,13,brendon_hartley,toro_rosso,Toro Rosso,01:18.7,,,18,2017
28,16,brendon_hartley,toro_rosso,Toro Rosso,01:38.0,,,21,2018
28,16,brendon_hartley,toro_rosso,Toro Rosso,01:35.0,,,16,2018
28,6,brendon_hartley,toro_rosso,Toro Rosso,01:30.2,01:29.8,01:30.0,17,2018
28,16,brendon_hartley,toro_rosso,Toro Rosso,01:24.5,,,1,2018
28,17,brendon_hartley,toro_rosso,Toro Rosso,01:09.3,,,20,2018
28,17,brendon_hartley,toro_rosso,Toro Rosso,01:39.8,,,15,2018
28,17,brendon_hartley,toro_rosso,Toro Rosso,01:33.0,,,8,2018
28,20,brendon_hartley,toro_rosso,Toro Rosso,,,,10,2018
28,20,brendon_hartley,toro_rosso,Toro Rosso,,,,5,2018
28,20,brendon_hartley,toro_rosso,Toro Rosso,01:40.5,,,20,2017
28,19,brendon_hartley,toro_rosso,Toro Rosso,01:05.4,,,9,2018
28,19,brendon_hartley,toro_rosso,Toro Rosso,01:57.4,,,4,2018
28,18,brendon_hartley,toro_rosso,Toro Rosso,01:21.9,,,14,2018
28,18,brendon_hartley,toro_rosso,Toro Rosso,01:14.0,,,11,2018
39,18,brendon_hartley,toro_rosso,Toro Rosso,01:36.9,,,17,2017
9,15,bruno_senna,renault,Renault,01:48.9,01:48.7,,14,2011
9,15,bruno_senna,renault,Renault,01:39.3,01:38.8,,16,2011
9,15,bruno_senna,renault,Renault,01:26.8,01:26.7,,17,2011
19,15,bruno_senna,williams,Williams,01:34.5,01:34.0,,4,2012
19,15,bruno_senna,williams,Williams,01:47.1,01:57.4,,9,2012
19,15,bruno_senna,williams,Williams,01:43.3,01:42.3,,18,2012
9,14,bruno_senna,renault,Renault,01:41.4,01:41.1,,18,2011
19,14,bruno_senna,williams,Williams,01:27.0,01:26.7,,1,2012
19,14,bruno_senna,williams,Williams,01:36.7,01:36.3,,3,2012
19,14,bruno_senna,williams,Williams,01:15.9,01:15.7,,6,2012
19,14,bruno_senna,williams,Williams,01:39.4,01:39.2,,8,2012
19,14,bruno_senna,williams,Williams,01:25.1,01:25.0,,13,2012
19,13,bruno_senna,williams,Williams,01:38.4,01:37.8,,2,2012
19,13,bruno_senna,williams,Williams,01:26.9,01:26.3,,17,2012
19,12,bruno_senna,williams,Williams,01:15.3,01:14.2,,20,2012
19,11,bruno_senna,williams,Williams,01:37.5,01:37.6,,19,2012
9,9,bruno_senna,renault,Renault,01:14.5,01:13.3,01:13.8,19,2011
19,9,bruno_senna,williams,Williams,01:22.3,01:21.7,01:22.3,11,2012
9,7,bruno_senna,renault,Renault,02:05.0,02:04.5,01:51.1,12,2011
19,18,bruno_senna,williams,Williams,01:33.4,,,15,2012
21,20,bruno_senna,hrt,HRT,02:03.6,,,13,2010
19,17,bruno_senna,williams,Williams,01:49.8,,,14,2012
21,21,bruno_senna,hrt,HRT,01:18.6,,,11,2010
21,22,bruno_senna,hrt,HRT,01:18.5,,,6,2010
21,22,bruno_senna,hrt,HRT,01:31.3,,,7,2010
21,22,bruno_senna,hrt,HRT,01:19.5,,,8,2010
21,23,bruno_senna,hrt,HRT,02:03.2,,,1,2010
21,23,bruno_senna,hrt,HRT,01:30.5,,,2,2010
21,23,bruno_senna,hrt,HRT,01:57.3,,,3,2010
21,23,bruno_senna,hrt,HRT,01:40.5,,,4,2010
21,24,bruno_senna,hrt,HRT,01:27.1,,,5,2010
21,24,bruno_senna,hrt,HRT,01:42.9,,,9,2010
21,23,bruno_senna,hrt,HRT,01:26.4,,,12,2010
21,23,bruno_senna,hrt,HRT,01:26.8,,,14,2010
21,23,bruno_senna,hrt,HRT,01:54.2,,,15,2010
21,23,bruno_senna,hrt,HRT,01:37.3,,,16,2010
21,24,bruno_senna,hrt,HRT,01:43.3,,,17,2010
21,24,bruno_senna,hrt,HRT,01:23.8,,,18,2010
21,23,bruno_senna,hrt,HRT,01:45.1,,,19,2010
9,10,bruno_senna,renault,Renault,01:24.9,01:24.2,,13,2011
9,8,bruno_senna,renault,Renault,01:33.4,01:32.3,,15,2011
19,17,bruno_senna,williams,Williams,01:50.0,01:50.1,,12,2012
19,16,bruno_senna,williams,Williams,01:15.0,01:15.2,,7,2012
19,16,bruno_senna,williams,Williams,01:16.4,01:40.8,,10,2012
19,18,bruno_senna,williams,Williams,01:25.0,,,5,2012
19,18,bruno_senna,williams,Williams,01:39.4,,,16,2012
16,15,buemi,toro_rosso,Toro Rosso,01:22.0,01:21.9,,12,2010
16,13,buemi,toro_rosso,Toro Rosso,01:16.0,01:15.4,,6,2010
18,13,buemi,toro_rosso,Toro Rosso,01:39.4,01:38.5,,16,2011
18,13,buemi,toro_rosso,Toro Rosso,01:41.7,01:41.0,,18,2011
16,12,buemi,toro_rosso,Toro Rosso,01:26.1,01:25.6,,2,2010
18,12,buemi,toro_rosso,Toro Rosso,01:37.7,01:37.2,,2,2011
16,11,buemi,toro_rosso,Toro Rosso,01:39.1,01:38.6,,9,2010
18,11,buemi,toro_rosso,Toro Rosso,01:24.0,01:23.2,,5,2011
18,14,buemi,toro_rosso,Toro Rosso,01:48.8,01:48.6,,14,2011
18,11,buemi,toro_rosso,Toro Rosso,02:04.7,02:04.7,,12,2011
18,9,buemi,toro_rosso,Toro Rosso,01:36.1,01:35.5,01:36.2,3,2011
18,10,buemi,toro_rosso,Toro Rosso,01:26.2,01:25.9,01:27.1,1,2011
16,14,buemi,toro_rosso,Toro Rosso,01:49.1,01:48.5,,15,2010
16,14,buemi,toro_rosso,Toro Rosso,01:23.7,01:23.7,,14,2010
16,14,buemi,toro_rosso,Toro Rosso,01:28.5,01:28.3,,7,2010
18,15,buemi,toro_rosso,Toro Rosso,01:33.1,01:33.2,,15,2011
18,15,buemi,toro_rosso,Toro Rosso,01:15.9,01:15.3,,7,2011
16,15,buemi,toro_rosso,Toro Rosso,01:20.1,01:19.8,,18,2010
16,15,buemi,toro_rosso,Toro Rosso,02:00.4,01:49.2,,13,2010
16,13,buemi,toro_rosso,Toro Rosso,01:36.8,01:36.1,,4,2010
16,15,buemi,toro_rosso,Toro Rosso,01:17.4,01:16.9,,8,2010
16,15,buemi,toro_rosso,Toro Rosso,01:22.7,01:22.2,,5,2010
16,15,buemi,toro_rosso,Toro Rosso,01:56.2,01:56.3,,1,2010
18,16,buemi,toro_rosso,Toro Rosso,01:25.2,01:24.9,,13,2011
18,16,buemi,toro_rosso,Toro Rosso,01:33.6,01:33.5,,10,2011
18,16,buemi,toro_rosso,Toro Rosso,01:27.6,01:27.3,,4,2011
18,9,buemi,toro_rosso,Toro Rosso,01:26.6,01:26.2,,17,2011
18,17,buemi,toro_rosso,Toro Rosso,01:39.7,01:39.7,,8,2011
18,17,buemi,toro_rosso,Toro Rosso,01:16.4,01:16.3,,6,2011
16,17,buemi,toro_rosso,Toro Rosso,01:38.6,01:38.6,,17,2010
16,17,buemi,toro_rosso,Toro Rosso,01:16.0,01:16.0,,11,2010
16,17,buemi,toro_rosso,Toro Rosso,01:31.9,01:32.0,,10,2010
18,19,buemi,toro_rosso,Toro Rosso,01:35.7,,,9,2011
18,18,buemi,toro_rosso,Toro Rosso,01:24.1,,,11,2011
16,18,buemi,toro_rosso,Toro Rosso,01:41.8,,,19,2010
16,18,buemi,toro_rosso,Toro Rosso,01:33.6,,,16,2010
18,14,buemi,toro_rosso,Toro Rosso,01:14.5,01:13.9,,19,2011
16,13,buemi,toro_rosso,Toro Rosso,01:48.9,01:49.2,,3,2010
22,7,button,mclaren,McLaren,01:38.6,01:38.0,01:37.7,17,2014
22,5,button,mclaren,McLaren,01:11.1,01:11.1,01:10.9,18,2014
22,6,button,mclaren,McLaren,01:42.1,01:41.9,01:42.0,19,2014
22,5,button,mclaren,McLaren,01:07.7,01:07.6,01:09.9,9,2016
22,8,button,mclaren,McLaren,01:38.0,01:24.5,01:21.6,11,2016
22,9,button,mclaren,McLaren,01:48.7,01:48.1,01:48.1,13,2016
22,9,button,mclaren,McLaren,01:35.3,01:34.4,01:34.5,16,2016
22,9,button,mclaren,McLaren,01:13.7,01:13.5,01:13.6,6,2017
4,4,button,mclaren,McLaren,01:25.9,01:25.0,01:24.8,1,2011
4,4,button,mclaren,McLaren,01:37.0,01:35.6,01:35.2,2,2011
4,2,button,mclaren,McLaren,01:35.9,01:34.7,01:34.4,3,2011
4,6,button,mclaren,McLaren,01:27.4,01:26.5,01:26.0,4,2011
4,5,button,mclaren,McLaren,01:24.4,01:22.0,01:22.0,5,2011
4,2,button,mclaren,McLaren,01:15.4,01:14.5,01:14.0,6,2011
4,7,button,mclaren,McLaren,01:14.4,01:14.0,01:13.8,7,2011
4,6,button,mclaren,McLaren,01:39.5,01:37.7,01:37.6,8,2011
4,5,button,mclaren,McLaren,01:34.2,01:32.3,01:31.9,9,2011
4,7,button,mclaren,McLaren,01:33.2,01:31.5,01:31.3,10,2011
4,3,button,mclaren,McLaren,01:22.0,01:20.6,01:20.0,11,2011
4,3,button,mclaren,McLaren,01:24.0,01:23.0,01:22.8,13,2011
4,3,button,mclaren,McLaren,01:47.0,01:45.5,01:44.8,14,2011
4,2,button,mclaren,McLaren,01:32.9,01:31.4,01:30.5,15,2011
4,3,button,mclaren,McLaren,01:37.9,01:37.3,01:36.1,16,2011
4,5,button,mclaren,McLaren,01:26.2,01:25.3,01:25.0,17,2011
4,3,button,mclaren,McLaren,01:40.2,01:39.1,01:38.6,18,2011
4,3,button,mclaren,McLaren,01:13.3,01:12.8,01:12.3,19,2011
22,10,button,mclaren,McLaren,02:10.5,02:09.3,02:09.8,12,2014
3,18,button,mclaren,McLaren,01:48.0,,,9,2012
22,18,button,mclaren,McLaren,01:35.2,,,9,2015
22,19,button,mclaren,McLaren,01:45.8,,,8,2016
22,19,button,mclaren,McLaren,01:38.3,,,18,2016
22,20,button,mclaren,McLaren,,,,17,2015
1,17,button,mclaren,McLaren,01:52.2,,,3,2010
22,17,button,mclaren,McLaren,01:31.4,,,1,2015
22,17,button,mclaren,McLaren,01:41.6,,,2,2015
22,17,button,mclaren,McLaren,01:39.3,,,3,2015
22,17,button,mclaren,McLaren,01:12.6,,,8,2015
22,17,button,mclaren,McLaren,01:51.0,,,11,2015
22,17,button,mclaren,McLaren,01:13.4,,,18,2015
22,17,button,mclaren,McLaren,01:32.8,,,10,2016
22,17,button,mclaren,McLaren,01:32.9,,,17,2016
22,17,button,mclaren,McLaren,01:13.3,,,20,2016
22,16,button,mclaren,McLaren,01:24.7,,,10,2015
22,16,button,mclaren,McLaren,01:26.1,,,12,2015
22,16,button,mclaren,McLaren,01:35.7,,,14,2015
